    0.670178045941234091E+00    0.584667294464546359E+02    0.996335648726895506E+00    0.132155313002992499E-01    0.418893603006274540E-01    0.919657073171541439E+00    0.101328049341427715E+03    0.803529710048669910E+00    0.137666919820528721E+01    0.417032324080035474E-01    0.258767181549241776E-01    0.279541095437674933E-04   -0.645358576357680606E+06   -0.198251535193769080E+02    1
    0.930663768612229214E+00    0.752169272554644124E+02    0.104442487798820038E+01    0.158097493193226302E+00   -0.131577758450082682E+00    0.857625541420012905E+00    0.101387061232943111E+03    0.384159979114882533E+00    0.104179945992098988E+01   -0.205202549463961229E-01   -0.279436613867932102E-01    0.607033939743805085E-04   -0.643865258608966949E+06   -0.198351535193769024E+02    1
    0.664157746501437218E+00    0.341836290523954602E+02    0.104120195510200575E+01   -0.237312222625279227E-01   -0.975457626477003598E-01    0.722360379298273347E+00    0.122633627239896263E+02    0.956609651243991443E+00    0.210085427563637728E+01   -0.427640499762028115E-01   -0.624712994089009210E-01    0.176358272383659831E-04   -0.643085119347206899E+06   -0.198451535193769004E+02    1
    0.914994526679016706E+00    0.840230645137191772E+02    0.100515168617455708E+01    0.691023596159788950E-01   -0.473807332793463876E-01    0.730261088085749410E+00    0.148625622674785063E+03    0.173663542268907167E+01    0.269835869541403461E+01   -0.808000517744198073E-02   -0.367694250779517298E-01    0.706222459942686637E-05   -0.641524717465262511E+06   -0.198551535193769020E+02    1
    0.734461358743326409E+00    0.276709759333532723E+02    0.999899113695015718E+00   -0.742809216133482747E-01    0.406740235888594578E-01    0.880178277900010908E+00    0.231472905500387220E+02    0.112338786829339354E+01    0.181125418812924099E+01    0.521636252112847101E-01    0.676554171701135715E-01    0.172512776080918162E-04   -0.641493483512827544E+06   -0.198651535193769035E+02    1
    0.824642156166686346E+00    0.913212651408909295E+02    0.985325535104206729E+00   -0.587923400758612949E-01    0.164547362297307431E+00    0.838866552409561983E+00    0.101430811074882897E+03    0.385821692179526110E+00    0.172665414795139238E+01    0.606608635490456724E-01    0.407168392465675974E-01    0.454733383585870151E-04   -0.641427007075832691E+06   -0.198751535193769016E+02    1
    0.957007071594725423E+00    0.807630996378781134E+02    0.102394078458031768E+01   -0.541589733136641494E-01   -0.464376525900698847E-01    0.648475061633526195E+00    0.795527285081116586E+00    0.376663346928262033E+00    0.169792762262912866E+01   -0.294736218826163951E-01   -0.233499178785938035E-03    0.306930545609726145E-04   -0.640768673565328238E+06   -0.198851535193769031E+02    1
    0.605742853972637496E+00    0.495722983703256901E+02    0.985371848184269705E+00   -0.103369048349632411E+00   -0.815848955012597916E-02    0.818836934337229039E+00    0.177016439838407905E+03    0.167081055703342374E+01    0.242586207884030669E+01   -0.483622598126201841E-01    0.415242379546168668E-02    0.100018428747677007E-04   -0.640013129200000898E+06   -0.198951535193769047E+02    1
    0.885826508383638300E+00    0.145205292020559806E+02    0.102695329117683642E+01   -0.915597657074381510E-01    0.694924052085374583E-01    0.982410759868067807E+00    0.591217133995057154E+02    0.125341505272018194E+01    0.227644653741806513E+01    0.130427773150124295E-01   -0.127567804805965111E-01    0.126381942750697439E-04   -0.639222562899378478E+06   -0.199051535193769027E+02    1
    0.730594614305927648E+00    0.452770071827865053E+02    0.104685149285323598E+01    0.317952940740875503E-01   -0.123822987211398894E+00    0.441735888362221552E+00    0.134782518029452234E+03    0.472066378507162376E+00    0.185608639685615673E+01   -0.320787908134825273E-01    0.139285272664517040E-01    0.282124835231306296E-04   -0.637936204788832343E+06   -0.199151535193769007E+02    1
    0.572668852205573620E+00    0.308663486299666374E+02    0.105760191373327239E+01   -0.735667685895195211E-01    0.254185020567239850E+00    0.430676999239349767E+00    0.472559603037245779E+02    0.729781316484712450E+00    0.143752114151920440E+01    0.649868740702274923E-02    0.689572112337660664E-01    0.374473925625292998E-04   -0.636534803108865628E+06   -0.199251535193768952E+02    1
    0.865903148397300093E+00    0.562924546400239834E+02    0.985083015467304479E+00    0.133635307451104940E+00   -0.169392482210675641E-01    0.925750780671346751E+00    0.122930060499734211E+03    0.140871123794981923E+01    0.189637893518748935E+01    0.499631156056394854E-01    0.368832294410334147E-01    0.180630087748286790E-04   -0.635493215326546342E+06   -0.199351535193769003E+02    1
    0.705132857352891662E+00    0.168616709389410211E+02    0.106593504441652009E+01    0.131702199937174438E-01   -0.617443730663013515E-01    0.651838856634044839E+00    0.609547044256989423E+02    0.639728093064367065E+00    0.141465691004128735E+01   -0.197489208664213857E-01   -0.226746055802896432E-01    0.384410919773750572E-04   -0.635154122208660119E+06   -0.199451535193769018E+02    1
    0.764498085638965597E+00    0.619819791269345259E+02    0.963896643696724009E+00   -0.609819091813772890E-02   -0.713071572617255678E-01    0.576632370907108616E+00    0.631373051830198904E+02    0.178584950992924552E+01    0.266883082541529859E+01   -0.368435946215446078E-01   -0.333731020546244039E-01    0.779172925639204127E-05   -0.633062753535798402E+06   -0.199551535193769034E+02    1
    0.670890767171271607E+00    0.321902515059560557E+02    0.102548252482702362E+01   -0.958179906049922148E-01    0.277097217117839162E-01    0.653714175853260748E+00    0.173345079245023015E+03    0.178910933729520316E+01    0.270778297425663084E+01    0.234725951382233830E-01    0.107843524563007043E-01    0.666440973559857991E-05   -0.632759404629366007E+06   -0.199651535193768979E+02    1
    0.771405572720636368E+00    0.378453358678620972E+02    0.103826413128989992E+01    0.120199312999916708E+00    0.412947046818440064E-01    0.788770290589994483E+00    0.137542387338222227E+03    0.370494747212275377E+00    0.126807513294251128E+01    0.320390146510282983E-01    0.720135039793944470E-01    0.483753470720052267E-04   -0.632175213492830284E+06   -0.199751535193768994E+02    1
    0.521157490950530766E+00    0.432493100208911088E+02    0.106839180796481981E+01    0.836688445166024058E-01   -0.521401120994116341E-01    0.250071093669310185E+00    0.174307074290156038E+03    0.161802427651700098E+01    0.224632382688169407E+01    0.388984677224891717E-01   -0.687471315965488272E-01    0.103688923730447413E-04   -0.631065555979931378E+06   -0.199851535193769045E+02    1
    0.800313401429405769E+00    0.532224242864146504E+02    0.994388936790909117E+00    0.606817508632387717E-01   -0.332056421944940117E-01    0.843213945484906580E+00    0.865399401928646768E+02    0.862751745355519017E+00    0.206712292160985767E+01    0.325657546668378928E-01    0.245656187319206586E-02    0.159986899497573555E-04   -0.631059820649203495E+06   -0.199951535193769026E+02    1
    0.911906621817237806E+00    0.415248352964195746E+02    0.100439190803214218E+01   -0.627323567870633272E-02   -0.194034932447737021E-01    0.867380222629379638E+00    0.529376930857168162E+02    0.139212631887113747E+01    0.324879542226558682E+01   -0.833455053472424365E-02   -0.235671161097473457E-01    0.675991229648126717E-05   -0.630879555906760856E+06   -0.200051535193768970E+02    1
    0.765731898524836474E+00    0.513526784942199512E+02    0.101390309794099709E+01   -0.184265955619851818E+00    0.470906121918872322E-02    0.874043461410953793E+00    0.975453159511674328E+00    0.706098208038591912E+00    0.155200948571307595E+01   -0.799611731995519270E-01   -0.737220978962397355E-01    0.296469067997340164E-04   -0.630234844647531398E+06   -0.200151535193768986E+02    1
    0.929449597623730694E+00    0.375636780316410750E+02    0.990965339429321190E+00   -0.134170247483000438E+00    0.166823281850534244E+00    0.994074489264033412E+00    0.280562505265819482E+02    0.774992326037138302E+00    0.178567173687626757E+01    0.295342413321255451E-01    0.325285749840642097E-01    0.350753162930189083E-04   -0.629084533906589728E+06   -0.200251535193769001E+02    1
    0.691228056040264160E+00    0.301851381509962486E+02    0.102371112661967523E+01   -0.301254030528125966E-01    0.733406603725505063E-01    0.676281511624843845E+00    0.313966172507725858E+02    0.470820529237321761E+00    0.142303761579092081E+01    0.552630863474005904E-01    0.574937231748591168E-01    0.446041861756135493E-04   -0.628268525997295277E+06   -0.200351535193769017E+02    1
    0.885558589833920884E+00    0.394769908750867273E+02    0.101681875451584891E+01   -0.357229914844670662E-01   -0.273514263487007019E-01    0.932146428230789859E+00    0.149977361364585221E+03    0.133968306701955719E+01    0.279649702988922311E+01   -0.370443676516748754E-01   -0.572676151581909681E-01    0.698944245474267298E-05   -0.627857279133463860E+06   -0.200451535193769068E+02    1
    0.910461238359731251E+00    0.638073002618506422E+02    0.100827389494318242E+01    0.263291635418107933E-01    0.658981007991996381E-01    0.531089249748350811E+00    0.648281604897543531E+02    0.925572597635165639E+00    0.185160549533852059E+01    0.244412343616080344E-01    0.578882641778496812E-01    0.212409256496484803E-04   -0.626713631465791492E+06   -0.200551535193769048E+02    1
    0.828517837744232599E+00    0.459963828023508299E+02    0.101449565403038888E+01    0.263685816728285102E-01   -0.642056340550410803E-01    0.792636350831973147E+00    0.515042357614564779E+02    0.193177780666434273E+01    0.293048729712946487E+01    0.173333269997485279E-02   -0.185098842663325887E-01    0.533650268583635945E-05   -0.626263491418957012E+06   -0.200651535193768993E+02    1
    0.898445396769895543E+00    0.483506392423928943E+02    0.101937160110832270E+01   -0.124209731043405200E+00   -0.486825233236320380E-02    0.815343085392015610E+00    0.211916361560341215E+02    0.187089545102227772E+01    0.281666277081284999E+01   -0.183732262900275847E-01    0.140230580343520209E-01    0.905161219578160236E-05   -0.625068832671457669E+06   -0.200751535193768973E+02    1
    0.786568861379262740E+00    0.517332790346006419E+02    0.997775941141678446E+00   -0.791877238210609846E-01   -0.693724848374521336E-01    0.684109022438183834E+00    0.492363981302865383E+02    0.109247567608194651E+01    0.171791191624689965E+01    0.213365453637247258E-01    0.153702544667410779E-01    0.209551532042670201E-04   -0.622429703626010334E+06   -0.200851535193768989E+02    1
    0.825877904413254482E+00    0.569394257367867809E+02    0.102024962930496921E+01   -0.945949233389224292E-01    0.879553406238955532E-01    0.869373128272398210E+00    0.740478972293765736E+02    0.637786280627482549E+00    0.123413694761596249E+01    0.538805112007740283E-01    0.902503388788806482E-01    0.474399771118191540E-04   -0.617909761693381937E+06   -0.200951535193769004E+02    1
