   -0.120313288113221825E+00    0.122997700170847324E+00    0.769939088821411266E+00    0.121989258527755737E+03    0.661070823669433594E+00    0.222516426444053650E+01    0.803352165222168013E+00    0.493731272220611572E+02    0.223549675941467285E+01    0.781794998049736023E+01    0.119415365382219113E+00   -0.704341410190787516E-03    0.646510953017103725E-04    0.279655530610480485E+00    0.696184343373065229E+00    0.103379440307617188E+01    0.842602229118347168E+02    0.712196767330169678E+02    0.693669795989990234E+00    0.680620670318603516E+02    0.471482694149017334E+02    0.169967412631044645E+02    0.662509008087181712E+02   -0.117510448520743160E+11   -0.478515351937698341E+01    1
   -0.392052865867346806E-01    0.189295786701039859E+00    0.221226644515991222E+00    0.830037903785705566E+02    0.306564354896545410E+01    0.278668498992919922E+01    0.980501699447631880E+00    0.249614632129669189E+02    0.262257194519042969E+01    0.395542818307876587E+01    0.102622982628355702E+00   -0.543900997821646470E+00    0.133509242788879657E-03   -0.177165087891834293E-01    0.386239823417031558E+00    0.388071680068969727E+01    0.897686004638671875E+01    0.997313117980957031E+02    0.693307876586914062E+00    0.181119060516357422E+03    0.669190466403961182E+02    0.180130703446846248E+02    0.247663501672855418E+00   -0.864125996335451508E+10   -0.479515351937697876E+01    1
    0.293200124947213314E+00    0.111743960264892528E+00    0.843303728103637740E+00    0.120846261978149414E+03    0.322591400146484375E+01    0.227885341644287109E+01    0.786894512176513627E+00    0.700269627571105957E+02    0.116487145423889160E+01    0.741661059856414795E+01   -0.325259178771376334E+00   -0.228918507690296813E+00    0.697364585556449370E-05    0.209940459268564000E-01   -0.441312330633879535E-01    0.803321838378906250E+00    0.656079322099685669E+02    0.176421461105346680E+03    0.955708503723144531E+00    0.119644355773925781E+03    0.154000818729400635E+02    0.137983259885496565E+02    0.409483587769526025E+02   -0.743114566272310352E+10   -0.480515351937698032E+01    1
    0.506668845092435260E+00   -0.454335947130995399E+00    0.731540775299072354E+00    0.127394489049911499E+03    0.278275394439697266E+01    0.198164150118827820E+01    0.237941455841064464E+00    0.685476922988891602E+02    0.230882692337036133E+01    0.435562807321548462E+01    0.185381530081926732E+00   -0.870093250725820777E-01    0.108081482594616190E-03   -0.517322250874462375E+00   -0.380698490467077044E+00    0.267083907127380371E+01    0.153190612792968750E+02    0.983239674568176270E+02    0.500829100608825684E+00    0.282878994941711426E+03    0.191186249256134033E+02    0.157971547172153137E+02    0.381891660029038627E+00   -0.716242573923071289E+10   -0.481515351937698277E+01    1
    0.375687125990993923E-01    0.180151606254943419E+00    0.782130908966064409E+00    0.704528224468231201E+02    0.160017061233520508E+01    0.247025424242019653E+01    0.521607542037963889E+00    0.323198246955871582E+02    0.140908980369567871E+01    0.449278372526168823E+01    0.261064147283869119E+00   -0.190576733343851584E+00    0.634559394173177951E-05   -0.385983504058232452E+00   -0.232180850744453937E+00    0.329020142555236816E+01    0.611569190025329590E+02    0.904294753074645996E+02    0.562346994876861572E+00    0.854435920715332031E+02    0.148875415325164795E+02    0.134348648255092726E+02    0.842347118541042619E+02   -0.545355859447015953E+10   -0.482515351937698345E+01    1
   -0.144554098835422168E+00   -0.739434756587971920E-01    0.600007867813110440E+00    0.863089370727539062E+02    0.245955300331115723E+01    0.251252031326293945E+01    0.220896005630493164E+00    0.511671173572540283E+02    0.298242592811584473E+01    0.660263928771018982E+01    0.711146644301176994E-01   -0.249725459849579334E+00    0.360348867872919214E-04   -0.266985209112736377E+00    0.136530570232336779E+00    0.300681757926940918E+01    0.431105500459671021E+02    0.916627550125122070E+02    0.698814570903778076E+00    0.340005755424499512E+03    0.632256150245666504E+02    0.140902903111160445E+02    0.105286219191562929E-01   -0.538029725120851326E+10   -0.483515351937698323E+01    1
   -0.184815837376735875E+00    0.245727607051308999E+00    0.779753160476684526E+00    0.774407386779785156E+02    0.305206847190856934E+01    0.168401643633842468E+01    0.220210409164428716E+00    0.101865631341934204E+03    0.213812708854675293E+01    0.200682166218757629E+01    0.121586251648475113E+00    0.414736736004708118E+00    0.241413615897519184E-03    0.310226104762921118E+00    0.103251074667897375E+00    0.332212734222412109E+01    0.473657029867172241E+02    0.686862230300903320E+01    0.524788618087768555E+00    0.232383871078491211E+03    0.657072603702545166E+02    0.145275432297478080E+02    0.518261924082663228E+02   -0.511687635184344673E+10   -0.484515351937698480E+01    1
   -0.478012138475463963E-01    0.260289809098177671E+00    0.678148603439331144E+00    0.502714955806732178E+02    0.288115406036376953E+01    0.289435842633247375E+01    0.436128091812133800E+00    0.242749786376953125E+02    0.346537899971008301E+01    0.249669227004051208E+01    0.777063744317173510E-01   -0.205127010506025304E-01    0.154052195034348489E-03    0.227564465222450080E+00   -0.438772557853910727E+00    0.118955111503601074E+01    0.811874467134475708E+02    0.140132353305816650E+03    0.947864413261413574E+00    0.132947945594787598E+03    0.930631101131439209E+02    0.162379584983964271E+02    0.141498808484076220E-01   -0.506198840969664574E+10   -0.485515351937698814E+01    1
    0.110232491097827706E+00    0.211621076943220215E+00    0.439890861511230469E+00    0.657224893569946289E+02    0.118023371696472168E+01    0.209895837306976318E+01    0.562630558013916038E+00    0.115669834613800049E+02    0.274292993545532227E+01    0.296849015355110168E+01    0.741957453470472733E-01   -0.543188424777191411E-01    0.400178250430992759E-04   -0.432934574585883414E+00   -0.445555564870488002E-01    0.399850368499755859E+00    0.570031374692916870E+02    0.101722229719161987E+03    0.932201564311981201E+00    0.233522295951843262E+03    0.724912285804748535E+02    0.187776310125533428E+02    0.491330074452339218E+02   -0.481988619145832729E+10   -0.486515351937698437E+01    1
   -0.113964211471673474E+00   -0.782560725773495253E-01    0.755772495269775524E+00    0.124309659004211426E+03    0.225914573669433594E+01    0.276094159483909607E+01    0.418869447708129894E+00    0.135703361034393311E+02    0.227854371070861816E+01    0.600255671143531799E+01    0.939767788646813235E-01    0.156139928312836428E-01    0.517337843459824510E-04    0.242372766494973746E+00   -0.210093207385927433E+00    0.292052316665649414E+01    0.492392152547836304E+02    0.150136359930038452E+03    0.397062242031097412E+00    0.644340991973876953E+02    0.771377563476562500E+02    0.147173260554104797E+02    0.111451521176255688E+00   -0.456472144851811218E+10   -0.487515351937698149E+01    1
   -0.102421268804667481E+00   -0.286600520633607303E+00    0.590987157821655229E+00    0.150088369846343994E+02    0.222296214103698730E+01    0.159523835778236389E+01    0.517713308334350586E+00    0.136642616987228394E+03    0.137671089172363281E+01    0.276464003324508667E+01   -0.541702849426403454E+00    0.850616489575270196E-01    0.702512766364794120E-05    0.929602755983261475E-01   -0.476835280513469573E+00    0.241631269454956055E+00    0.783268332481384277E+02    0.348713672161102295E+02    0.635383665561676025E+00    0.299928832054138184E+03    0.694694817066192627E+02    0.193977426749603090E+02    0.114379496083483563E+02   -0.450508036224974346E+10   -0.488515351937698572E+01    1
   -0.306733071707741001E+00   -0.492070319107505816E+00    0.748420190811157182E+00    0.139503396749496460E+03    0.206541752815246582E+01    0.274357339739799500E+01    0.482492685317993164E+00    0.137949249744415283E+03    0.255077791213989258E+01    0.488185110688209534E+01    0.122243772318515062E+00    0.690735228125566487E-02    0.720069793711925984E-04    0.300411194559391581E+00    0.219399905384487559E+00    0.390309929847717285E+01    0.458193182945251465E+01    0.626090133190155029E+02    0.901574373245239258E+00    0.895769119262695312E+02    0.210433006286621094E+02    0.166870854494800263E+02    0.196293557475804743E-01   -0.362375252125554514E+10   -0.489515351937698817E+01    1
   -0.837015368510115459E-01   -0.536627925390464680E-01    0.229025983810424827E+00    0.181849586963653564E+02    0.261203408241271973E+01    0.228007408976554871E+01    0.575101089477539018E+00    0.910372853279113770E+02    0.281904625892639160E+01    0.339600700139999390E+01   -0.371881343920673568E+00   -0.382305901354464794E+00    0.947789023909406236E-04   -0.284030520758767301E-01    0.518022860812537012E+00    0.544723510742187500E+00    0.898548763990402222E+02    0.507735514640808105E+02    0.609983801841735840E-01    0.219072580337524414E+02    0.728527843952178955E+02    0.168522486874095421E+02    0.123167414470734659E-01   -0.345813157072751236E+10   -0.490515351937698973E+01    1
    0.467668571808075695E+00    0.131385903746466026E+00    0.209219980239868181E+00    0.171564592123031616E+03    0.367438960075378418E+01    0.202168232202529907E+01    0.643873357772827171E+00    0.149962048530578613E+03    0.353275227546691895E+01    0.334621581435203552E+01   -0.126368633921136037E+00   -0.148926081964063317E+00    0.123248221188973018E-03   -0.587761765457144036E-01    0.607129027345558181E+00    0.122834849357604980E+01    0.325727945566177368E+02    0.660839974880218506E+02    0.188244938850402832E+00    0.888468265533447266E+02    0.433599472045898438E+02    0.149490891952222089E+02    0.102570804023689610E+01   -0.335120623592535019E+10   -0.491515351937698775E+01    1
   -0.342462166636100310E-01   -0.361458412567662146E+00    0.470093202590942394E+00    0.916648578643798828E+02    0.795776844024658203E-01    0.226490807533264160E+01    0.369510030746459994E+00    0.179425009489059448E+03    0.241803336143493652E+01    0.753198716044425964E+01   -0.779883915506886516E-01    0.400626550262118075E+00    0.134979564265082006E-04   -0.139116346730597640E+00    0.140903499023755402E+00    0.307579350471496582E+01    0.818859636783599854E+02    0.176286631822586060E+03    0.237693190574645996E-01    0.277775382995605469E+03    0.500616073608398438E+02    0.162136349072735868E+02    0.833856957100633593E+02   -0.305346064965291739E+10   -0.492515351937698220E+01    1
   -0.351863137351650590E+00   -0.285302832109987303E+00    0.594066905975341841E+00    0.893602180480957031E+02    0.303921961784362793E+01    0.299127128720283508E+01    0.535202980041503906E+00    0.100226404666900635E+03    0.364042186737060547E+01    0.664291533827781677E+01   -0.515050798073895422E+00   -0.225248616599502932E+00    0.170708312205221453E-04   -0.173106460237482829E+00    0.294877922967250627E+00    0.253950834274291992E+00    0.208071613311767578E+02    0.736764085292816162E+02    0.802117288112640381E+00    0.269334340095520020E+03    0.481598973274230957E+01    0.162829171656660030E+02    0.270446856463708030E+00   -0.272830565059811115E+10   -0.493515351937698199E+01    1
   -0.396434628746583861E+00   -0.511661234071932425E+00    0.456540536880493175E+00    0.713114619255065918E+01    0.183495044708251953E+01    0.235872405767440796E+01    0.350025606155395519E+00    0.107110841274261475E+03    0.111569380760192871E+01    0.285776096582412720E+01   -0.250887282616210072E+00   -0.879763179111212601E-01    0.127560272444793998E-03   -0.212331936354628381E+00    0.481492411894600125E-01    0.275229096412658691E+01    0.421468591690063477E+02    0.409303271770477295E+02    0.716044902801513672E+00    0.173777651786804199E+03    0.577574014663696289E+02    0.175365392299015568E+02    0.136705221481708772E+00   -0.258541452495577288E+10   -0.494515351937698799E+01    1
    0.197462855514067073E-01   -0.234763050470924550E+00    0.228637504577636735E+00    0.118683393001556396E+03    0.385487031936645508E+01    0.283987346291542053E+01    0.337877082824707076E+00    0.944016766548156738E+02    0.146066856384277344E+01    0.550376552343368530E+01   -0.367470849190411397E+00    0.728135911519038670E+00    0.137579102316583813E-03   -0.143892235794833206E+00    0.248366912685778485E+00    0.395030212402343750E+01    0.189114671945571899E+02    0.160779987573623657E+03    0.133062362670898438E+00    0.323260807991027832E+03    0.265523254871368408E+02    0.160647695568294075E+02    0.193636961131569740E+01   -0.245931103582976866E+10   -0.495515351937699045E+01    1
    0.194339518076660916E+00    0.188876625422013500E+00    0.915058088302612260E+00    0.169638926982879639E+03    0.706183195114135742E+00    0.276961371302604675E+01    0.762303590774536133E+00    0.452089977264404297E+02    0.168145942687988281E+01    0.323497655987739563E+01    0.215291913755675350E-01    0.785767403826849453E-01    0.247543501401368624E-04   -0.330496612373492149E+00   -0.121953298525462800E+00    0.173988342285156250E-01    0.843493205308914185E+02    0.676064085960388184E+02    0.737939417362213135E+00    0.150482153892517090E+03    0.507552146911621094E+02    0.142645256155482052E+02    0.216919316490490166E+01   -0.224044933957849932E+10   -0.496515351937698846E+01    1
   -0.829562119335937265E+00   -0.483623297959427170E-01    0.233069896697998047E+00    0.816796374320983887E+02    0.271396398544311523E+01    0.238427379727363586E+01    0.536350870132446311E+00    0.129565629959106445E+03    0.204066252708435059E+01    0.660216230154037476E+01    0.358342996030111410E-01    0.325205407941895688E-01    0.380913257389924793E-04    0.364545498860964268E+00   -0.208110584702861701E+00    0.347912287712097168E+01    0.665687692165374756E+02    0.152457747459411621E+03    0.779508233070373535E+00    0.282331252098083496E+03    0.485457956790924072E+02    0.129770919401953755E+02    0.477400464572276206E+01   -0.201802965923011041E+10   -0.497515351937698824E+01    1
    0.930268201782851328E-01    0.538887965220417486E+00    0.717989158630371049E+00    0.848460710048675537E+02    0.335977458953857422E+01    0.164000746607780457E+01    0.954207611083984331E+00    0.825116586685180664E+02    0.364696288108825684E+01    0.186448979377746582E+01    0.546974422297459295E-01    0.399426686932160713E+00    0.248329956304748538E-03    0.240076966351796817E+00    0.259470594232110052E+00    0.142029309272766113E+01    0.687724024057388306E+02    0.161150808334350586E+03    0.977616012096405029E+00    0.349407434463500977E+02    0.354006767272949219E+02    0.144915666223626154E+02    0.342689583517750751E+00   -0.190810928659423065E+10   -0.498515351937698359E+01    1
   -0.507664823343134120E+00   -0.275796993591001960E+00    0.900760650634765625E+00    0.136289777755737305E+03    0.117468380928039551E+01    0.239591798186302185E+01    0.858082199096679821E+00    0.970718157291412354E+02    0.252302789688110352E+01    0.558988928794860840E+00   -0.119015285658794032E+00    0.145901982326128055E+00    0.476173448169781163E-03   -0.336002833786199995E+00    0.399190665119829757E+00    0.264186882972717285E+01    0.868076294660568237E+02    0.722947168350219727E+02    0.138671457767486572E+00    0.678062200546264648E+02    0.767259359359741211E+02    0.137749219149468090E+02    0.386740371335133375E+02   -0.184355305453819799E+10   -0.499515351937698426E+01    1
    0.102179229602300123E+00    0.544842869850300726E+00    0.352726888656616222E+00    0.728912079334259033E+02    0.499704122543334961E+00    0.283999460935592651E+01    0.680223369598388694E+00    0.797856009006500244E+02    0.118963623046875000E+01    0.527944299578666687E+01   -0.102577920092711411E+00    0.141848827181445623E-01    0.151416957026201155E-03   -0.166688122160765562E+00    0.206128837136427462E+00    0.330782651901245117E+01    0.108694159984588623E+02    0.179535741806030273E+03    0.428910195827484131E+00    0.149596714973449707E+03    0.244427084922790527E+02    0.155791662260281019E+02    0.153702198136517154E+01   -0.174231722443643975E+10   -0.500515351937698583E+01    1
   -0.263805455444311832E+00    0.700235564995652510E-01    0.325721597671508767E+00    0.242314732074737549E+02    0.386370944976806641E+01    0.190334594249725342E+01    0.858764648437500000E+00    0.873184669017791748E+02    0.981747388839721680E+00    0.515148374438285828E+01   -0.191855838610321905E+00   -0.125804354340179003E+00    0.216774282982150769E-03    0.311975751640087163E-02    0.335221886124222712E+00    0.787199497222900391E+00    0.315749537944793701E+02    0.104916526079177856E+03    0.794894993305206299E+00    0.250761413574218750E+03    0.903906226158142090E+02    0.159195574768694854E+02    0.105677788661905439E+02   -0.163591342406095457E+10   -0.501515351937698384E+01    1
    0.157131431166479096E+00    0.624990000658184885E-01    0.553727865219116211E+00    0.673204207420349121E+02    0.108739900588989258E+01    0.273031720519065857E+01    0.911190795898437544E+00    0.387774467468261719E+01    0.122369050979614258E+01    0.179297405481338501E+01    0.115941393992719480E+00    0.490550431275655341E+00    0.488660200392685437E-03   -0.905750047429046273E-01    0.272578393859629342E+00    0.331533169746398926E+01    0.251586216688156128E+02    0.964995181560516357E+02    0.445064306259155273E-01    0.114927935600280762E+03    0.455295860767364502E+02    0.162660713712625622E+02    0.177152984990960882E-01   -0.156364355385484767E+10   -0.502515351937698451E+01    1
    0.189730974676271841E+00   -0.169502085812305719E-01    0.367980146408081077E+00    0.150748622417449951E+02    0.195911192893981934E+01    0.171678838133811951E+01    0.790142059326171875E+00    0.122343460321426392E+03    0.143475341796875000E+01    0.744271010160446167E+00    0.339407835014371440E+00    0.147991209241437910E+00    0.489396469132175396E-03    0.110360869391417885E+00   -0.381896953374851467E+00    0.380050539970397949E+01    0.647738188505172729E+02    0.284765088558197021E+02    0.789750874042510986E+00    0.357685542106628418E+03    0.232876300811767578E+02    0.122792025768650692E+02    0.205080204717190462E+01   -0.147449336992384982E+10   -0.503515351937698608E+01    1
    0.400664660228409408E+00    0.354154931739807222E+00    0.350727987289428722E+00    0.143013968467712402E+03    0.276584267616271973E+01    0.226625740528106689E+01    0.977930784225463867E+00    0.643827152252197266E+02    0.398339891433715820E+01    0.240357446670532227E+01   -0.520541555092943864E+00    0.460827681273676515E+00    0.155716436903041900E-03    0.390625834986148779E+00    0.390758018350009895E+00    0.130607962608337402E+01    0.760692608356475830E+02    0.639563405513763428E+02    0.565329790115356445E-01    0.254493117332458496E+03    0.615569949150085449E+01    0.159554378601874198E+02    0.119326375754198857E+02   -0.146718728284962392E+10   -0.504515351937698409E+01    1
